,trade_date,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
322,2023-05-15,당기순이익(손실),,20210101-20210331,258820468071.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,,
323,2023-05-15,총포괄손익,,20210101-20210331,268344981930.0,20220516002384,분기보고서 (2022.03),20220516,2022-05-16,051900,356370,LG생활건강,,
324,2023-11-14,총포괄손익,,20230701-20230930,27465370607.0,20231114001646,분기보고서 (2023.09),20231114,2023-11-14,022100,155212,포스코DX,,
325,2023-11-14,총포괄손익,,20230101-20230930,62262755888.0,20231114001646,분기보고서 (2023.09),20231114,2023-11-14,022100,155212,포스코DX,,
326,2023-11-14,총포괄손익,,20220701-20220930,20785001500.0,20231114001646,분기보고서 (2023.09),20231114,2023-11-14,022100,155212,포스코DX,,
327,2023-11-14,총포괄손익,,20220101-20220930,52404785454.0,20231114001646,분기보고서 (2023.09),20231114,2023-11-14,022100,155212,포스코DX,,
328,2023-09-21,당기순이익(손실),,20230101-20230331,25645503184.0,20230921000138,[기재정정]분기보고서 (2023.03),20230921,2023-09-21,022100,155212,포스코DX,,
329,2023-09-21,당기순이익(손실),,20220101-20220331,15195544204.0,20230921000138,[기재정정]분기보고서 (2023.03),20230921,2023-09-21,022100,155212,포스코DX,,
330,2023-08-31,당기순이익(손실),,20230101-20230331,25645503184.0,20230831000743,[기재정정]분기보고서 (2023.03),20230831,2023-08-31,022100,155212,포스코DX,,
331,2023-08-31,당기순이익(손실),,20220101-20220331,15195544204.0,20230831000743,[기재정정]분기보고서 (2023.03),20230831,2023-08-31,022100,155212,포스코DX,,
332,2023-05-15,당기순이익(손실),,20230101-20230331,25645503184.0,20230515000277,분기보고서 (2023.03),20230515,2023-05-15,022100,155212,포스코DX,,
333,2023-05-15,당기순이익(손실),,20220101-20220331,15195544204.0,20230515000277,분기보고서 (2023.03),20230515,2023-05-15,022100,155212,포스코DX,,
334,2023-05-15,당기순이익(손실),,20220701-20220930,14941504516.0,20221111000468,분기보고서 (2022.09),20221111,2022-11-11,022100,155212,포스코DX,,
335,2023-05-15,당기순이익(손실),,20220101-20220930,42283726787.0,20221111000468,분기보고서 (2022.09),20221111,2022-11-11,022100,155212,포스코DX,,
336,2023-05-15,당기순이익(손실),,20210701-20210930,-9228022762.0,20221111000468,분기보고서 (2022.09),20221111,2022-11-11,022100,155212,포스코DX,,
337,2023-05-15,당기순이익(손실),,20210101-20210930,-32519917961.0,20221111000468,분기보고서 (2022.09),20221111,2022-11-11,022100,155212,포스코DX,,
338,2023-05-15,당기순이익(손실),,20220101-20220331,15195544204.0,20220513001030,분기보고서 (2022.03),20220513,2022-05-13,022100,155212,포스코DX,,
339,2023-05-15,총포괄손익,,20220101-20220331,10001236779.0,20220513001030,분기보고서 (2022.03),20220513,2022-05-13,022100,155212,포스코DX,,
340,2023-05-15,당기순이익(손실),,20210101-20210331,-14049194588.0,20220513001030,분기보고서 (2022.03),20220513,2022-05-13,022100,155212,포스코DX,,
341,2023-05-15,총포괄손익,,20210101-20210331,-16022288353.0,20220513001030,분기보고서 (2022.03),20220513,2022-05-13,022100,155212,포스코DX,,
342,2023-05-15,당기순이익(손실),,20220701-20220930,182076798788.0,20221114002222,분기보고서 (2022.09),20221114,2022-11-14,036570,261443,엔씨소프트,,
343,2023-05-15,당기순이익(손실),,20220101-20220930,469087803197.0,20221114002222,분기보고서 (2022.09),20221114,2022-11-14,036570,261443,엔씨소프트,,
344,2023-05-15,당기순이익(손실),,20210701-20210930,99495452327.0,20221114002222,분기보고서 (2022.09),20221114,2022-11-14,036570,261443,엔씨소프트,,
345,2023-05-15,당기순이익(손실),,20210101-20210930,273992659251.0,20221114002222,분기보고서 (2022.09),20221114,2022-11-14,036570,261443,엔씨소프트,,
346,2023-05-15,당기순이익(손실),,20220101-20220331,168283087495.0,20220516001265,분기보고서 (2022.03),20220516,2022-05-16,036570,261443,엔씨소프트,,
347,2023-05-15,총포괄손익,,20220101-20220331,108715367773.0,20220516001265,분기보고서 (2022.03),20220516,2022-05-16,036570,261443,엔씨소프트,,
348,2023-05-15,당기순이익(손실),,20210101-20210331,80153773559.0,20220516001265,분기보고서 (2022.03),20220516,2022-05-16,036570,261443,엔씨소프트,,
349,2023-05-15,총포괄손익,,20210101-20210331,72036747257.0,20220516001265,분기보고서 (2022.03),20220516,2022-05-16,036570,261443,엔씨소프트,,
350,2023-05-15,총포괄손익,,20220701-20220930,545442164406.0,20221111000817,분기보고서 (2022.09),20221111,2022-11-11,009830,162461,한화솔루션,,
351,2023-05-15,총포괄손익,,20220101-20220930,1099485501700.0,20221111000817,분기보고서 (2022.09),20221111,2022-11-11,009830,162461,한화솔루션,,
352,2023-05-15,총포괄손익,,20210701-20210930,263725914005.0,20221111000817,분기보고서 (2022.09),20221111,2022-11-11,009830,162461,한화솔루션,,
353,2023-05-15,총포괄손익,,20210101-20210930,1011104403161.0,20221111000817,분기보고서 (2022.09),20221111,2022-11-11,009830,162461,한화솔루션,,
354,2023-05-15,총포괄손익,,20220101-20220331,234645568660.0,20220516001051,분기보고서 (2022.03),20220516,2022-05-16,009830,162461,한화솔루션,,
355,2023-05-15,총포괄손익,,20210101-20210331,456741164195.0,20220516001051,분기보고서 (2022.03),20220516,2022-05-16,009830,162461,한화솔루션,,
356,2023-11-14,당기순이익(손실),,20230701-20230930,-15293819914.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
357,2023-11-14,총포괄손익,,20230701-20230930,-13531828849.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
358,2023-11-14,당기순이익(손실),,20230101-20230930,-23942786565.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
359,2023-11-14,총포괄손익,,20230101-20230930,-23023512730.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
360,2023-11-14,당기순이익(손실),,20220701-20220930,-943336182.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
361,2023-11-14,총포괄손익,,20220701-20220930,4520826845.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
362,2023-11-14,당기순이익(손실),,20220101-20220930,3567475667.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
363,2023-11-14,총포괄손익,,20220101-20220930,13879322298.0,20231114002855,분기보고서 (2023.09),20231114,2023-11-14,001570,106119,금양,,
364,2023-05-15,당기순이익(손실),,20230101-20230331,-2653345825.0,20230515002618,분기보고서 (2023.03),20230515,2023-05-15,001570,106119,금양,,
365,2023-05-15,총포괄손익,,20230101-20230331,76546569.0,20230515002618,분기보고서 (2023.03),20230515,2023-05-15,001570,106119,금양,,
366,2023-05-15,당기순이익(손실),,20220101-20220331,2277372605.0,20230515002618,분기보고서 (2023.03),20230515,2023-05-15,001570,106119,금양,,
367,2023-05-15,총포괄손익,,20220101-20220331,5021351121.0,20230515002618,분기보고서 (2023.03),20230515,2023-05-15,001570,106119,금양,,
368,2023-05-15,당기순이익(손실),,20220701-20220930,-943336182.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
369,2023-05-15,총포괄손익,,20220701-20220930,4520826845.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
370,2023-05-15,당기순이익(손실),,20220101-20220930,3567475667.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
371,2023-05-15,총포괄손익,,20220101-20220930,13879322298.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
372,2023-05-15,당기순이익(손실),,20210701-20210930,-1185479625.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
373,2023-05-15,총포괄손익,,20210701-20210930,3366965734.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
374,2023-05-15,당기순이익(손실),,20210101-20210930,1444044296.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
375,2023-05-15,총포괄손익,,20210101-20210930,9795998540.0,20221114001859,분기보고서 (2022.09),20221114,2022-11-14,001570,106119,금양,,
376,2023-05-15,당기순이익(손실),,20220101-20220331,2277372605.0,20220516001905,분기보고서 (2022.03),20220516,2022-05-16,001570,106119,금양,,
377,2023-05-15,총포괄손익,,20220101-20220331,5021351121.0,20220516001905,분기보고서 (2022.03),20220516,2022-05-16,001570,106119,금양,,
378,2023-05-15,당기순이익(손실),,20210101-20210331,2031532694.0,20220516001905,분기보고서 (2022.03),20220516,2022-05-16,001570,106119,금양,,
379,2023-05-15,총포괄손익,,20210101-20210331,4618565553.0,20220516001905,분기보고서 (2022.03),20220516,2022-05-16,001570,106119,금양,,
380,2023-05-15,당기순이익(손실),,20230101-20230331,226688002208.0,20230515002535,분기보고서 (2023.03),20230515,2023-05-15,011170,165413,롯데케미칼,,
381,2023-05-15,총포괄손익,,20230101-20230331,475621773997.0,20230515002535,분기보고서 (2023.03),20230515,2023-05-15,011170,165413,롯데케미칼,,
382,2023-05-15,당기순이익(손실),,20220101-20220331,116630310437.0,20230515002535,분기보고서 (2023.03),20230515,2023-05-15,011170,165413,롯데케미칼,,
383,2023-05-15,총포괄손익,,20220101-20220331,211230718943.0,20230515002535,분기보고서 (2023.03),20230515,2023-05-15,011170,165413,롯데케미칼,,
384,2023-05-15,당기순이익(손실),,20220701-20220930,-31067746405.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
385,2023-05-15,총포괄손익,,20220701-20220930,626692138504.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
386,2023-05-15,당기순이익(손실),,20220101-20220930,121771344504.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
387,2023-05-15,총포괄손익,,20220101-20220930,1201595202478.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
388,2023-05-15,당기순이익(손실),,20210701-20210930,312849154419.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
389,2023-05-15,총포괄손익,,20210701-20210930,555903380762.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
390,2023-05-15,당기순이익(손실),,20210101-20210930,1351624810816.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
391,2023-05-15,총포괄손익,,20210101-20210930,1808333003688.0,20221118000493,[기재정정]분기보고서 (2022.09),20221118,2022-11-18,011170,165413,롯데케미칼,,
392,2023-05-15,당기순이익(손실),,20220701-20220930,-31067746405.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
393,2023-05-15,총포괄손익,,20220701-20220930,626692138504.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
394,2023-05-15,당기순이익(손실),,20220101-20220930,121771344504.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
395,2023-05-15,총포괄손익,,20220101-20220930,1201595202478.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
396,2023-05-15,당기순이익(손실),,20210701-20210930,312849154419.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
397,2023-05-15,총포괄손익,,20210701-20210930,555903380762.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
398,2023-05-15,당기순이익(손실),,20210101-20210930,1351624810816.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
399,2023-05-15,총포괄손익,,20210101-20210930,1808333003688.0,20221114002246,분기보고서 (2022.09),20221114,2022-11-14,011170,165413,롯데케미칼,,
400,2023-05-15,당기순이익(손실),,20220101-20220331,116630310437.0,20220516002090,분기보고서 (2022.03),20220516,2022-05-16,011170,165413,롯데케미칼,,
401,2023-05-15,총포괄손익,,20220101-20220331,211230718943.0,20220516002090,분기보고서 (2022.03),20220516,2022-05-16,011170,165413,롯데케미칼,,
402,2023-05-15,당기순이익(손실),,20210101-20210331,537899536941.0,20220516002090,분기보고서 (2022.03),20220516,2022-05-16,011170,165413,롯데케미칼,,
403,2023-05-15,총포괄손익,,20210101-20210331,774793496048.0,20220516002090,분기보고서 (2022.03),20220516,2022-05-16,011170,165413,롯데케미칼,,
404,2023-11-14,당기순이익(손실),,20230701-20230930,-18414084923.0,20231114000803,분기보고서 (2023.09),20231114,2023-11-14,326030,878696,에스케이바이오팜,,
405,2023-11-14,당기순이익(손실),,20230101-20230930,-44125157751.0,20231114000803,분기보고서 (2023.09),20231114,2023-11-14,326030,878696,에스케이바이오팜,,
406,2023-11-14,당기순이익(손실),,20220701-20220930,-14962515189.0,20231114000803,분기보고서 (2023.09),20231114,2023-11-14,326030,878696,에스케이바이오팜,,
407,2023-11-14,당기순이익(손실),,20220101-20220930,-95571461878.0,20231114000803,분기보고서 (2023.09),20231114,2023-11-14,326030,878696,에스케이바이오팜,,
408,2023-05-15,당기순이익(손실),,20230101-20230331,-2368726159.0,20230515001396,분기보고서 (2023.03),20230515,2023-05-15,326030,878696,에스케이바이오팜,,
409,2023-05-15,총포괄손익,,20230101-20230331,-310626393.0,20230515001396,분기보고서 (2023.03),20230515,2023-05-15,326030,878696,에스케이바이오팜,,
410,2023-05-15,당기순이익(손실),,20220101-20220331,-35205564981.0,20230515001396,분기보고서 (2023.03),20230515,2023-05-15,326030,878696,에스케이바이오팜,,
411,2023-05-15,총포괄손익,,20220101-20220331,-32927600181.0,20230515001396,분기보고서 (2023.03),20230515,2023-05-15,326030,878696,에스케이바이오팜,,
412,2023-05-15,당기순이익(손실),,20220701-20220930,-14962515189.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
413,2023-05-15,총포괄손익,,20220701-20220930,5856345820.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
414,2023-05-15,당기순이익(손실),,20220101-20220930,-95571461878.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
415,2023-05-15,총포괄손익,,20220101-20220930,-61835951632.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
416,2023-05-15,당기순이익(손실),,20210701-20210930,-44274172476.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
417,2023-05-15,총포괄손익,,20210701-20210930,-44375049204.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
418,2023-05-15,당기순이익(손실),,20210101-20210930,17718742378.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
419,2023-05-15,총포괄손익,,20210101-20210930,17029003383.0,20221114000706,분기보고서 (2022.09),20221114,2022-11-14,326030,878696,에스케이바이오팜,,
420,2023-05-15,당기순이익(손실),,20220101-20220331,-35205564981.0,20220516000547,분기보고서 (2022.03),20220516,2022-05-16,326030,878696,에스케이바이오팜,,
421,2023-05-15,총포괄손익,,20220101-20220331,-32927600181.0,20220516000547,분기보고서 (2022.03),20220516,2022-05-16,326030,878696,에스케이바이오팜,,
422,2023-05-15,당기순이익(손실),,20210101-20210331,128990644026.0,20220516000547,분기보고서 (2022.03),20220516,2022-05-16,326030,878696,에스케이바이오팜,,
423,2023-05-15,총포괄손익,,20210101-20210331,128910746864.0,20220516000547,분기보고서 (2022.03),20220516,2022-05-16,326030,878696,에스케이바이오팜,,
424,2023-11-14,당기순이익(손실),,20230701-20230930,-30696057000.0,20231114002275,분기보고서 (2023.09),20231114,2023-11-14,361610,1386916,SK아이이테크놀로지,,
425,2023-11-14,당기순이익(손실),,20230101-20230930,8590210000.0,20231114002275,분기보고서 (2023.09),20231114,2023-11-14,361610,1386916,SK아이이테크놀로지,,
426,2023-11-14,당기순이익(손실),,20220701-20220930,-24953734000.0,20231114002275,분기보고서 (2023.09),20231114,2023-11-14,361610,1386916,SK아이이테크놀로지,,
427,2023-11-14,당기순이익(손실),,20220101-20220930,-39211226000.0,20231114002275,분기보고서 (2023.09),20231114,2023-11-14,361610,1386916,SK아이이테크놀로지,,
428,2023-11-14,총포괄손익,,20220101-20220331,14931512000.0,20220513001617,분기보고서 (2022.03),20220513,2022-05-13,361610,1386916,SK아이이테크놀로지,,
429,2023-11-14,총포괄손익,,20210101-20210331,25218385000.0,20220513001617,분기보고서 (2022.03),20220513,2022-05-13,361610,1386916,SK아이이테크놀로지,,
430,2023-11-14,당기순이익(손실),,20230701-20230930,6720214011.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
431,2023-11-14,총포괄손익,,20230701-20230930,15206100383.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
432,2023-11-14,당기순이익(손실),,20230101-20230930,779110504843.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
433,2023-11-14,총포괄손익,,20230101-20230930,776299383284.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
434,2023-11-14,당기순이익(손실),,20220701-20220930,87342510245.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
435,2023-11-14,총포괄손익,,20220701-20220930,175081895476.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
436,2023-11-14,당기순이익(손실),,20220101-20220930,137821698229.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
437,2023-11-14,총포괄손익,,20220101-20220930,275876895342.0,20231114000792,분기보고서 (2023.09),20231114,2023-11-14,012450,126566,한화에어로스페이스,,
438,2023-05-12,당기순이익(손실),,20230101-20230331,475210456767.0,20230512001392,분기보고서 (2023.03),20230512,2023-05-12,012450,126566,한화에어로스페이스,,
439,2023-05-12,총포괄손익,,20230101-20230331,473488630031.0,20230512001392,분기보고서 (2023.03),20230512,2023-05-12,012450,126566,한화에어로스페이스,,
440,2023-05-12,당기순이익(손실),,20220101-20220331,44627033032.0,20230512001392,분기보고서 (2023.03),20230512,2023-05-12,012450,126566,한화에어로스페이스,,
441,2023-05-12,총포괄손익,,20220101-20220331,49173192121.0,20230512001392,분기보고서 (2023.03),20230512,2023-05-12,012450,126566,한화에어로스페이스,,
442,2023-05-12,당기순이익(손실),,20220701-20220930,87342510245.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
443,2023-05-12,총포괄손익,,20220701-20220930,175081895476.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
444,2023-05-12,당기순이익(손실),,20220101-20220930,137821698229.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
445,2023-05-12,총포괄손익,,20220101-20220930,275876895342.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
446,2023-05-12,당기순이익(손실),,20210701-20210930,74680617187.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
447,2023-05-12,총포괄손익,,20210701-20210930,95330882272.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
448,2023-05-12,당기순이익(손실),,20210101-20210930,260768254790.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
449,2023-05-12,총포괄손익,,20210101-20210930,298177824346.0,20221111000788,분기보고서 (2022.09),20221111,2022-11-11,012450,126566,한화에어로스페이스,,
450,2023-05-12,당기순이익(손실),,20220101-20220331,44627033032.0,20220516000359,분기보고서 (2022.03),20220516,2022-05-16,012450,126566,한화에어로스페이스,,
451,2023-05-12,총포괄손익,,20220101-20220331,49173192121.0,20220516000359,분기보고서 (2022.03),20220516,2022-05-16,012450,126566,한화에어로스페이스,,
452,2023-05-12,당기순이익(손실),,20210101-20210331,100125169992.0,20220516000359,분기보고서 (2022.03),20220516,2022-05-16,012450,126566,한화에어로스페이스,,
453,2023-05-12,총포괄손익,,20210101-20210331,116534324276.0,20220516000359,분기보고서 (2022.03),20220516,2022-05-16,012450,126566,한화에어로스페이스,,
454,2023-11-14,당기순이익(손실),,20230701-20230930,48391960892.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
455,2023-11-14,총포괄손익,,20230701-20230930,11508040680.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
456,2023-11-14,당기순이익(손실),,20230101-20230930,18148108645.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
457,2023-11-14,총포괄손익,,20230101-20230930,-18797773087.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
458,2023-11-14,당기순이익(손실),,20220701-20220930,20778128953.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
459,2023-11-14,총포괄손익,,20220701-20220930,20868294226.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
460,2023-11-14,당기순이익(손실),,20220101-20220930,94710386444.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
461,2023-11-14,총포괄손익,,20220101-20220930,95224743442.0,20231114000848,분기보고서 (2023.09),20231114,2023-11-14,302440,1319899,SK바이오사이언스,,
462,2023-05-12,당기순이익(손실),,20230101-20230331,-14267856037.0,20230512001440,분기보고서 (2023.03),20230512,2023-05-12,302440,1319899,SK바이오사이언스,,
463,2023-05-12,당기순이익(손실),,20220101-20220331,27806315487.0,20230512001440,분기보고서 (2023.03),20230512,2023-05-12,302440,1319899,SK바이오사이언스,,
464,2023-05-12,총포괄손익,,20230101-20230331,133364950176.0,20230512000911,분기보고서 (2023.03),20230512,2023-05-12,042700,161383,한미반도체,,
465,2023-05-12,총포괄손익,,20220101-20220331,19573191401.0,20230512000911,분기보고서 (2023.03),20230512,2023-05-12,042700,161383,한미반도체,,
466,2023-05-15,당기순이익(손실),,20230101-20230331,-45790357589.0,20230515002294,분기보고서 (2023.03),20230515,2023-05-15,251270,904672,넷마블,,
467,2023-05-15,총포괄손익,,20230101-20230331,-62995492315.0,20230515002294,분기보고서 (2023.03),20230515,2023-05-15,251270,904672,넷마블,,
468,2023-05-15,당기순이익(손실),,20220101-20220331,-51775909506.0,20230515002294,분기보고서 (2023.03),20230515,2023-05-15,251270,904672,넷마블,,
469,2023-05-15,총포괄손익,,20220101-20220331,-211612454417.0,20230515002294,분기보고서 (2023.03),20230515,2023-05-15,251270,904672,넷마블,,
470,2023-05-15,총포괄손익,,20220701-20220930,195150421106.0,20221114002705,분기보고서 (2022.09),20221114,2022-11-14,251270,904672,넷마블,,
471,2023-05-15,총포괄손익,,20220101-20220930,-23390805100.0,20221114002705,분기보고서 (2022.09),20221114,2022-11-14,251270,904672,넷마블,,
472,2023-05-15,총포괄손익,,20210701-20210930,183220199140.0,20221114002705,분기보고서 (2022.09),20221114,2022-11-14,251270,904672,넷마블,,
473,2023-05-15,총포괄손익,,20210101-20210930,389128908068.0,20221114002705,분기보고서 (2022.09),20221114,2022-11-14,251270,904672,넷마블,,
474,2023-05-15,총포괄손익,,20220101-20220331,-211612454417.0,20220513001685,분기보고서 (2022.03),20220513,2022-05-13,251270,904672,넷마블,,
475,2023-05-15,총포괄손익,,20210101-20210331,45099295151.0,20220513001685,분기보고서 (2022.03),20220513,2022-05-13,251270,904672,넷마블,,
476,2023-11-14,당기순이익(손실),,20230701-20230930,-775398000000.0,20231114002272,분기보고서 (2023.09),20231114,2023-11-14,034220,105873,LG디스플레이,,
477,2023-11-14,당기순이익(손실),,20230101-20230930,-2627268000000.0,20231114002272,분기보고서 (2023.09),20231114,2023-11-14,034220,105873,LG디스플레이,,
478,2023-11-14,당기순이익(손실),,20220701-20220930,-774031000000.0,20231114002272,분기보고서 (2023.09),20231114,2023-11-14,034220,105873,LG디스플레이,,
479,2023-11-14,당기순이익(손실),,20220101-20220930,-1101784000000.0,20231114002272,분기보고서 (2023.09),20231114,2023-11-14,034220,105873,LG디스플레이,,
480,2023-05-15,당기순이익(손실),,20230101-20230331,-1153100000000.0,20230515002401,분기보고서 (2023.03),20230515,2023-05-15,034220,105873,LG디스플레이,,
481,2023-05-15,당기순이익(손실),,20220101-20220331,54278000000.0,20230515002401,분기보고서 (2023.03),20230515,2023-05-15,034220,105873,LG디스플레이,,
482,2023-05-15,당기순이익(손실),,20220701-20220930,-774031000000.0,20221114002187,분기보고서 (2022.09),20221114,2022-11-14,034220,105873,LG디스플레이,,
483,2023-05-15,당기순이익(손실),,20220101-20220930,-1101784000000.0,20221114002187,분기보고서 (2022.09),20221114,2022-11-14,034220,105873,LG디스플레이,,
484,2023-05-15,당기순이익(손실),,20210701-20210930,463777000000.0,20221114002187,분기보고서 (2022.09),20221114,2022-11-14,034220,105873,LG디스플레이,,
485,2023-05-15,당기순이익(손실),,20210101-20210930,1154034000000.0,20221114002187,분기보고서 (2022.09),20221114,2022-11-14,034220,105873,LG디스플레이,,
486,2023-05-15,당기순이익(손실),,20220101-20220331,54278000000.0,20220516002042,분기보고서 (2022.03),20220516,2022-05-16,034220,105873,LG디스플레이,,
487,2023-05-15,총포괄손익,,20220101-20220331,227305000000.0,20220516002042,분기보고서 (2022.03),20220516,2022-05-16,034220,105873,LG디스플레이,,
488,2023-05-15,당기순이익(손실),,20210101-20210331,266118000000.0,20220516002042,분기보고서 (2022.03),20220516,2022-05-16,034220,105873,LG디스플레이,,
489,2023-05-15,총포괄손익,,20210101-20210331,502469000000.0,20220516002042,분기보고서 (2022.03),20220516,2022-05-16,034220,105873,LG디스플레이,,
490,2023-11-14,당기순이익(손실),,20230701-20230930,119080587634.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
491,2023-11-14,총포괄손익,,20230701-20230930,121298369245.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
492,2023-11-14,당기순이익(손실),,20230101-20230930,325347896995.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
493,2023-11-14,총포괄손익,,20230101-20230930,327594170778.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
494,2023-11-14,당기순이익(손실),,20220701-20220930,109840492633.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
495,2023-11-14,총포괄손익,,20220701-20220930,117819309496.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
496,2023-11-14,당기순이익(손실),,20220101-20220930,275147674530.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
497,2023-11-14,총포괄손익,,20220101-20220930,283470539287.0,20231114001968,분기보고서 (2023.09),20231114,2023-11-14,383220,1568413,F&F,,
498,2023-05-15,당기순이익(손실),,20230101-20230331,118885450197.0,20230515001879,분기보고서 (2023.03),20230515,2023-05-15,383220,1568413,F&F,,
