,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
23,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20230701-20230930,6442279593.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
24,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [개요],당기순이익(손실),,,20230101-20230930,18687294148.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
25,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20230101-20230930,18024010537.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
26,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [개요],당기순이익(손실),,,20220701-20220930,11412366576.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
27,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20220701-20220930,14489490153.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
28,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [개요],당기순이익(손실),,,20220101-20220930,17298732875.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
29,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [개요],총포괄손익,,,20220101-20220930,24903549970.0,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
30,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230101-20230331,7903118523.0,20230515002475,분기보고서 (2023.03),20230515,20230515,025530,00181943,에스제이엠홀딩스
31,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230101-20230331,9507651100.0,20230515002475,분기보고서 (2023.03),20230515,20230515,025530,00181943,에스제이엠홀딩스
32,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220331,1756011919.0,20230515002475,분기보고서 (2023.03),20230515,20230515,025530,00181943,에스제이엠홀딩스
