,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
65,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20201231,308348207824.0,20230322001299,사업보고서 (2022.12),20230322,20230322,025530,00181943,에스제이엠홀딩스
66,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20201231,39442631776.0,20230322001299,사업보고서 (2022.12),20230322,20230322,025530,00181943,에스제이엠홀딩스
67,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20201231,20999586853.0,20230322001299,사업보고서 (2022.12),20230322,20230322,025530,00181943,에스제이엠홀딩스
68,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20201231,60442218629.0,20230322001299,사업보고서 (2022.12),20230322,20230322,025530,00181943,에스제이엠홀딩스
69,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,247905989195.0,20230322001299,사업보고서 (2022.12),20230322,20230322,025530,00181943,에스제이엠홀딩스
70,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
71,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
72,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
73,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
74,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
