,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
46,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,358975626000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
47,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20230630,448000552000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
48,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,218470581000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
49,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,229953926000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
50,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,448424507000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
51,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,78344852000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
52,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,15330051000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
53,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,93674903000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
54,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,354749604000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
55,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20221231,448424507000000.0,20230814002534,반기보고서 (2023.06),20230814,20230814,005930,00126380,삼성전자
56,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
57,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
58,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
59,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
60,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
61,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
62,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
63,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
64,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220630,236287491000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
65,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220630,211753159000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
66,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220630,448040650000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
67,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220630,83362268000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
68,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220630,36771718000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
69,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220630,120133986000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
70,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220630,327906664000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
71,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20220630,448040650000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
72,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20211231,218163185000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
73,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20211231,208457973000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
74,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20211231,426621158000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
75,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20211231,88117133000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
76,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20211231,33604094000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
77,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20211231,121721227000000.0,20220816001711,반기보고서 (2022.06),20220816,20220816,005930,00126380,삼성전자
