,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
50,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20211231,4801072000000.0,20230320000692,사업보고서 (2022.12),20230320,20230320,051910,00356361,LG화학
51,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200101-20201231,682408000000.0,20230320000692,사업보고서 (2022.12),20230320,20230320,051910,00356361,LG화학
52,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200101-20201231,612158000000.0,20230320000692,사업보고서 (2022.12),20230320,20230320,051910,00356361,LG화학
53,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20221231,2115750000000.0,20230321001235,사업보고서 (2022.12),20230321,20230321,003550,00120021,LG
54,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20211231,2683974000000.0,20230321001235,사업보고서 (2022.12),20230321,20230321,003550,00120021,LG
55,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200101-20201231,1540658000000.0,20230321001235,사업보고서 (2022.12),20230321,20230321,003550,00120021,LG
56,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20221231,258340046881.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
57,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20221231,265354641614.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
58,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20211231,861127851880.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
59,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20211231,940921851347.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
60,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200101-20201231,813101140024.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
61,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200101-20201231,802936550384.0,20230320000833,사업보고서 (2022.12),20230320,20230320,051900,00356370,LG생활건강
62,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230401-20230630,96382385400.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
63,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230401-20230630,34574322432.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
64,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230101-20230630,192693997900.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
65,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230101-20230630,178044214094.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
66,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220401-20220630,125999185133.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
67,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,134029122131.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
68,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220630,239750848087.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
69,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,242925326056.0,20230814001956,반기보고서 (2023.06),20230814,20230814,051900,00356370,LG생활건강
70,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220401-20220630,125999185133.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
71,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,134029122131.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
72,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220630,239750848087.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
73,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,242925326056.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
74,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210401-20210630,226350644212.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
75,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210401-20210630,229169753679.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
76,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210630,485171112283.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
77,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210630,497514735609.0,20220816002387,반기보고서 (2022.06),20220816,20220816,051900,00356370,LG생활건강
78,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230101-20230331,96311612500.0,20230515001584,분기보고서 (2023.03),20230515,20230515,051900,00356370,LG생활건강
79,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230101-20230331,143469891662.0,20230515001584,분기보고서 (2023.03),20230515,20230515,051900,00356370,LG생활건강
80,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220331,113751662954.0,20230515001584,분기보고서 (2023.03),20230515,20230515,051900,00356370,LG생활건강
81,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,108896203925.0,20230515001584,분기보고서 (2023.03),20230515,20230515,051900,00356370,LG생활건강
82,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220701-20220930,127383106685.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
83,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220701-20220930,241069542731.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
84,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220930,367133954772.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
85,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220930,483994868787.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
86,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20210930,239545561805.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
87,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20210930,295554742302.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
88,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210930,724716674088.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
89,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210930,793069477911.0,20221114001871,분기보고서 (2022.09),20221114,20221114,051900,00356370,LG생활건강
90,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220331,113751662954.0,20220516002384,분기보고서 (2022.03),20220516,20220516,051900,00356370,LG생활건강
91,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220331,108896203925.0,20220516002384,분기보고서 (2022.03),20220516,20220516,051900,00356370,LG생활건강
92,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20210331,258820468071.0,20220516002384,분기보고서 (2022.03),20220516,20220516,051900,00356370,LG생활건강
93,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210101-20210331,268344981930.0,20220516002384,분기보고서 (2022.03),20220516,20220516,051900,00356370,LG생활건강
94,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20221231,-1744778447657.0,20230313000849,사업보고서 (2022.12),20230313,20230313,042660,00111704,한화오션
95,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210101-20211231,-1699829429734.0,20230313000849,사업보고서 (2022.12),20230313,20230313,042660,00111704,한화오션
